match_id, batter                       , bowler                , batter_team_id, bowler_team_id, wicket_kind          , fielder,
1180, T Manders                    , A Husain              ,52,3, caught               , ['S Rossi'],
1181, T Manders                    , T Rossi               ,52,3, caught               , ['P Arrighi'],
1181, TS Fray                      , T Rossi               ,52,3, lbw                  , ,
1181, KS Leverock                  , P Arrighi             ,52,3, caught               , ['LA Musiani'],
1181, DMW Rawlins                  , P Arrighi             ,52,3, bowled               , ,
1181, R Escobar                    , KS Leverock           ,3,52, bowled               , ,
1181, A Ferguson                   , DL Brangman           ,3,52, caught               , ['DMW Rawlins'],
1181, LA Musiani                   , KS Leverock           ,3,52, bowled               , ,
1181, P Baron                      , DMW Rawlins           ,3,52, caught and bowled    , ,
1181, A Kirschbaum                 , DMW Rawlins           ,3,52, caught               , ['JDP Albertze'],
1182, BKB Corbin                   , K Hinds               ,55,26, caught               , ['Festus Benn'],
1182, P Manning                    , M Taylor              ,55,26, stumped              , ['J Jemison'],
1182, RA Sealy                     , Festus Benn           ,55,26, caught               , ['K Hinds'],
1182, P Heron                      , Festus Benn           ,55,26, caught               , ['D Wheatley'],
1182, AF Ifill                     , K Hinds               ,55,26, caught               , ['M Taylor'],
1182, YSD Seneveratne              , K Hinds               ,55,26, caught               , ['Festus Benn'],
1182, T Taylor                     , K Hinds               ,55,26, bowled               , ,
1182, A Wright                     , K Hinds               ,55,26, bowled               , ,
1182, C Wright                     , NH Ekanayake          ,55,26, caught               , ['M Taylor'],
1182, T Hewa                       , NH Ekanayake          ,55,26, caught               , ['Sandeep Goud'],
1182, NH Ekanayake                 , T Taylor              ,26,55, caught               , ['T Hewa'],
1182, K Hinds                      , AF Ifill              ,26,55, bowled               , ,
1182, GT Taylor                    , A Wright              ,26,55, caught               , ['RA Sealy'],
1182, T Brown                      , AF Ifill              ,26,55, lbw                  , ,
1182, M Taylor                     , J Buchanan            ,26,55, caught               , ['A Wright'],
1182, J Jemison                    , J Buchanan            ,26,55, caught               , ['P Manning'],
1182, Sandeep Goud                 , P Manning             ,26,55, bowled               , ,
1182, JR Barry                     , C Wright              ,26,55, caught               , ['AF Ifill'],
1183, KS Leverock                  , A Natubhai Ahir       ,52,1, caught               , ['M Sohel Patel'],
1183, M Sohel Patel                , KS Leverock           ,1,52, bowled               , ,
1183, Sohel Patel                  , KS Leverock           ,1,52, bowled               , ,
1183, Mahmud Jasat                 , Z Burgess             ,1,52, caught               , ['JT Darrell'],
1183, RDB Ahir                     , DMW Rawlins           ,1,52, caught               , ['T Manders'],
1183, Irfan Hafejee                , JE Pitcher            ,1,52, caught               , ['KS Leverock'],
1183, A Natubhai Ahir              , Z Burgess             ,1,52, run out              ," ""['T Manders'"," 'S Smith']"""
1184, Mahmud Jasat                 , K Hinds               ,1,26, bowled               , ,
1184, M Sohel Patel                , JE Scott              ,1,26, bowled               , ,
1184, Irfan Hafejee                , JE Scott              ,1,26, caught               , ['J Jemison'],
1184, A Natubhai Ahir              , JR Barry              ,1,26, caught               , ['J Jemison'],
1184, RDB Ahir                     , JR Barry              ,1,26, caught and bowled    , ,
1184, Sohel Patel                  , NH Ekanayake          ,1,26, caught               , ['GT Taylor'],
1184, HJ Patel                     , M Taylor              ,1,26, bowled               , ,
1184, FL Patel                     , Festus Benn           ,1,26, bowled               , ,
1184, Abdullah Jasat               , K Hinds               ,1,26, caught               , ['J Jemison'],
1184, NH Ekanayake                 , RDB Ahir              ,26,1, bowled               , ,
1184, M Taylor                     , Sohel Patel           ,26,1, stumped              , ['A Natubhai Ahir'],
1184, GT Taylor                    , Sohel Patel           ,26,1, lbw                  , ,
1184, Sandeep Goud                 , RDB Ahir              ,26,1, caught               , ['Irfan Hafejee'],
1184, K Hinds                      , RDB Ahir              ,26,1, stumped              , ['A Natubhai Ahir'],
1184, T Brown                      , Irfan Hafejee         ,26,1, lbw                  , ,
1185, KS Leverock                  , H Fennell             ,52,3, caught               , ['LA Musiani'],
1185, T Manders                    , A Kirschbaum          ,52,3, caught               , ['A Ferguson'],
1185, LA Musiani                   , DMW Rawlins           ,3,52, bowled               , ,
1185, P Baron                      , DMW Rawlins           ,3,52, bowled               , ,
1185, R Escobar                    , MO Jones              ,3,52, bowled               , ,
1185, A Ferguson                   , DL Brangman           ,3,52, caught               , ['T Manders'],
1185, T Rossi                      , DMW Rawlins           ,3,52, caught               , ['KS Leverock'],
1185, A Kirschbaum                 , DMW Rawlins           ,3,52, stumped              , ['S Smith'],
1185, S Rossi                      , MO Jones              ,3,52, bowled               , ,
1185, AAP Rivero                   , MO Jones              ,3,52, bowled               , ,
1185, H Fennell                    , Z Burgess             ,3,52, bowled               , ,
1186, M Sohel Patel                , T Rossi               ,1,3, caught               , ['A Ferguson'],
1186, Mahmud Jasat                 , H Fennell             ,1,3, bowled               , ,
1186, VC Ahir                      , A Husain              ,1,3, bowled               , ,
1186, Irfan Hafejee                , A Husain              ,1,3, caught               , ['AAP Rivero'],
1186, Sohel Patel                  , T Rossi               ,1,3, caught               , ['S Rossi'],
1186, A Natubhai Ahir              , P Arrighi             ,1,3, caught               , ['AAP Rivero'],
1186, FL Patel                     , H Fennell             ,1,3, caught               , ['R Escobar'],
1186, Ahmadi Ravat                 , H Fennell             ,1,3, lbw                  , ,
1186, P Baron                      , AM Patel              ,3,1, bowled               , ,
1186, LA Musiani                   , KB Ahir               ,3,1, caught               , ['VC Ahir'],
1186, R Escobar                    , Sohel Patel           ,3,1, stumped              , ['A Natubhai Ahir'],
1186, A Kirschbaum                 , Irfan Hafejee         ,3,1, lbw                  , ,
1186, A Ferguson                   , Sohel Patel           ,3,1, caught               , ['KB Ahir'],
1186, T Rossi                      , Irfan Hafejee         ,3,1, bowled               , ,
1186, AAP Rivero                   , RDB Ahir              ,3,1, lbw                  , ,
1186, P Arrighi                    , KB Ahir               ,3,1, caught               , ['Mahmud Jasat'],
1186, H Fennell                    , KB Ahir               ,3,1, caught               , ['RDB Ahir'],
1186, S Rossi                      , RDB Ahir              ,3,1, stumped              , ['A Natubhai Ahir'],
1187, T Manders                    , A Wright              ,52,55, caught               , ['RA Sealy'],
1187, KS Leverock                  , A Wright              ,52,55, stumped              , ['RA Sealy'],
1187, TS Fray                      , P Manning             ,52,55, lbw                  , ,
1187, OR Willis                    , Z Burgess             ,55,52, caught               , ['MO Jones'],
1187, YSD Seneveratne              , KS Leverock           ,55,52, caught               , ['Z Burgess'],
1187, P Heron                      , KS Leverock           ,55,52, bowled               , ,
1187, P Manning                    , Z Burgess             ,55,52, lbw                  , ,
1187, RA Sealy                     , DL Brangman           ,55,52, caught               , ['MO Jones'],
1187, C Wright                     , MO Jones              ,55,52, caught               , ['KS Leverock'],
1187, D Johnson                    , DL Brangman           ,55,52, caught               , ['Z Burgess'],
1187, T Taylor                     , KS Leverock           ,55,52, caught               , ['JE Pitcher'],
1187, AF Ifill                     , DMW Rawlins           ,55,52, caught               , ['S Smith'],
1188, T Rossi                      , K Hinds               ,3,26, caught               , ['Sandeep Goud'],
1188, P Baron                      , M Taylor              ,3,26, caught               , ['Sandeep Goud'],
1188, A Kirschbaum                 , M Taylor              ,3,26, caught and bowled    , ,
1188, A Ferguson                   , M Taylor              ,3,26, stumped              , ['J Jemison'],
1188, R Escobar                    , JR Barry              ,3,26, lbw                  , ,
1188, S Rossi                      , JR Barry              ,3,26, lbw                  , ,
1188, AAP Rivero                   , JR Barry              ,3,26, bowled               , ,
1188, NH Ekanayake                 , H Fennell             ,26,3, bowled               , ,
1188, M Taylor                     , T Rossi               ,26,3, caught               , ['R Escobar'],
1188, Festus Benn                  , H Fennell             ,26,3, caught               , ['S Rossi'],
1188, K Hinds                      , H Fennell             ,26,3, lbw                  , ,
1188, D Wheatley                   , T Rossi               ,26,3, bowled               , ,
1188, T Brown                      , A Kirschbaum          ,26,3, bowled               , ,
1188, Sandeep Goud                 , A Kirschbaum          ,26,3, caught               , ['P Baron'],
1188, GT Taylor                    , AAP Rivero            ,26,3, caught               , ['S Rossi'],
1188, JE Scott                     , A Husain              ,26,3, stumped              , ['R Escobar'],
1188, J Jemison                    , H Fennell             ,26,3, bowled               , ,
1189, YSD Seneveratne              , KB Ahir               ,55,1, caught               , ['Mahmud Jasat'],
1189, BKB Corbin                   , KB Ahir               ,55,1, caught               , ['Sohel Patel'],
1189, P Manning                    , Irfan Hafejee         ,55,1, bowled               , ,
1189, AF Ifill                     , Irfan Hafejee         ,55,1, caught               , ['Sohel Patel'],
1189, RA Sealy                     , Irfan Hafejee         ,55,1, caught               , ['HJ Patel'],
1189, J Buchanan                   , Abdullah Jasat        ,55,1, caught               , ['RDB Ahir'],
1189, P Chin                       , A Natubhai Ahir       ,55,1, run out              , ['A Natubhai Ahir'],
1189, M Sohel Patel                , C Wright              ,1,55, caught               , ['P Manning'],
1189, Sohel Patel                  , C Wright              ,1,55, bowled               , ,
1189, Irfan Hafejee                , AF Ifill              ,1,55, caught               , ['RA Sealy'],
1189, Mahmud Jasat                 , AF Ifill              ,1,55, caught and bowled    , ,
1189, A Natubhai Ahir              , AF Ifill              ,1,55, caught               , ['C Wright'],
1189, FL Patel                     , C Wright              ,1,55, caught               , ['RA Sealy'],
1189, VC Ahir                      , D Johnson             ,1,55, caught               , ['T Hewa'],
1189, Abdullah Jasat               , C Wright              ,1,55, run out              , ['RA Sealy'],
1189, RDB Ahir                     , D Johnson             ,1,55, run out              ," ""['RA Sealy'"," 'D Johnson']"""
1189, HJ Patel                     , D Johnson             ,1,55, caught               , ['P Manning'],
1190, M Taylor                     , JT Darrell            ,26,52, caught               , ['JE Pitcher'],
1190, Festus Benn                  , DL Brangman           ,26,52, caught               , ['TS Fray'],
1190, GT Taylor                    , DL Brangman           ,26,52, caught and bowled    , ,
1190, T Brown                      , KS Leverock           ,26,52, caught               , ['MO Jones'],
1190, K Hinds                      , MO Jones              ,26,52, caught and bowled    , ,
1190, J Jemison                    , DMW Rawlins           ,26,52, caught and bowled    , ,
1190, Sandeep Goud                 , DMW Rawlins           ,26,52, bowled               , ,
1190, D Wheatley                   , DL Brangman           ,26,52, caught               , ['T Manders'],
1190, JE Scott                     , DL Brangman           ,26,52, lbw                  , ,
1190, T Manders                    , JR Barry              ,52,26, caught               , ['M Taylor'],
1191, T Rossi                      , T Taylor              ,3,55, bowled               , ,
1191, P Baron                      , T Taylor              ,3,55, lbw                  , ,
1191, A Kirschbaum                 , A Wright              ,3,55, bowled               , ,
1191, LA Musiani                   , AF Ifill              ,3,55, caught               , ['T Taylor'],
1191, S Rossi                      , AF Ifill              ,3,55, bowled               , ,
1191, A Ferguson                   , C Wright              ,3,55, caught               , ['AF Ifill'],
1191, AAP Rivero                   , T Taylor              ,3,55, bowled               , ,
1191, BKB Corbin                   , T Rossi               ,55,3, bowled               , ,
1191, P Manning                    , AAP Rivero            ,55,3, run out              , ['A Ferguson'],
1191, YSD Seneveratne              , S Rossi               ,55,3, run out              ," ""['R Escobar'"," 'AAP Rivero']"""
1191, RA Sealy                     , S Rossi               ,55,3, caught               , ['D Mauro'],
1191, AF Ifill                     , S Rossi               ,55,3, bowled               , ,
1191, P Chin                       , H Fennell             ,55,3, caught               , ['A Kirschbaum'],
1191, D Johnson                    , H Fennell             ,55,3, run out              ," ""['R Escobar'"," 'AAP Rivero']"""
1192, R Sandaruwan                 , S Vijay Unni          ,46,63, bowled               , ,
1192, Adnan Idrees                 , S Vijay Unni          ,46,63, caught               , ['Muhammad Wafiq'],
1192, Usman Patel                  , S Vijay Unni          ,46,63, caught               , ['Ahmed Faiz'],
1192, MNM Aslam                    , S Muniandy            ,46,63, caught               , ['Zubaidi Zulkifle'],
1192, Shiraz Khan                  , Fitri Sham            ,46,63, bowled               , ,
1192, Meet Bhavsar                 , Fitri Sham            ,46,63, caught               , ['Rizwan Haider'],
1192, Bilal Tahir                  , Muhammad Wafiq        ,46,63, caught               , ['Ahmed Faiz'],
1192, Sayed Monib                  , Rizwan Haider         ,46,63, caught               , ['S Muniandy'],
1192, Mohamed Shafeeq              , Rizwan Haider         ,46,63, caught               , ['S Vijay Unni'],
1192, Zubaidi Zulkifle             , Mohamed Shafeeq       ,63,46, run out              , ['MNM Aslam'],
1192, Muhammad Amir                , Sayed Monib           ,63,46, caught               , ['Bilal Tahir'],
1192, Syed Aziz                    , MNM Aslam             ,63,46, caught               , ['Bilal Tahir'],
1192, Ahmed Faiz                   , Shiraz Khan           ,63,46, caught               , ['R Sandaruwan'],
1192, Mohamed Arief                , Sayed Monib           ,63,46, caught               , ['Bilal Tahir'],
1192, S Muniandy                   , Sayed Monib           ,63,46, caught               , ['R Sandaruwan'],
1192, S Vijay Unni                 , Adnan Idrees          ,63,46, caught               , ['Bilal Tahir'],
1193, Anshuman Rath                , Sarfaraz Ali          ,54,78, caught               , ['Rizwan Butt'],
1193, Babar Hayat                  , Imran Anwar           ,54,78, lbw                  , ,
1193, KD Shah                      , S Veerapathiran       ,54,78, caught               , ['Imran Anwar'],
1193, Nizakat Khan                 , Abdul Majid Abbasi    ,54,78, caught               , ['S Veerapathiran'],
1193, Shahbaz Badar                , Ehsan Khan            ,78,54, caught               , ['Mohammad Ghazanfar'],
1193, Sarfaraz Ali                 , Ehsan Khan            ,78,54, run out              ," ""['Zeeshan Ali'"," 'Ehsan Khan']"""
1193, Imran Anwar                  , Aizaz Khan            ,78,54, caught and bowled    , ,
1193, Haider Butt                  , Mohammad Ghazanfar    ,78,54, lbw                  , ,
1193, Sohail Ahmed                 , Aizaz Khan            ,78,54, caught               , ['Haroon Arshad'],
1193, S Veerapathiran              , Mohammad Ghazanfar    ,78,54, caught               , ['Haroon Arshad'],
1193, Ahmer Bin Nisar              , Mohammad Ghazanfar    ,78,54, caught               , ['Nasrulla Rana'],
1193, Ali Dawood                   , Ehsan Khan            ,78,54, lbw                  , ,
1193, Junaid Aziz                  , Haroon Arshad         ,78,54, caught               , ['Yasim Murtaza'],
1193, Rizwan Butt                  , Ehsan Khan            ,78,54, caught and bowled    , ,
1194, Virandeep Singh              , Ali Dawood            ,63,78, bowled               , ,
1194, Zubaidi Zulkifle             , S Veerapathiran       ,63,78, bowled               , ,
1194, Syed Aziz                    , Sarfaraz Ali          ,63,78, run out              ," ""['Shahbaz Badar'"," 'Haider Butt']"""
1194, Ahmed Faiz                   , S Veerapathiran       ,63,78, caught               , ['Haider Butt'],
1194, Muhammad Amir                , Rizwan Butt           ,63,78, caught               , ['Haider Butt'],
1194, Mohamed Arief                , Rizwan Butt           ,63,78, bowled               , ,
1194, Shahbaz Badar                , Rizwan Haider         ,78,63, bowled               , ,
1194, Sarfaraz Ali                 , S Vijay Unni          ,78,63, bowled               , ,
1194, Imran Anwar                  , Rizwan Haider         ,78,63, caught               , ['Mohamed Arief'],
1194, Haider Butt                  , Rizwan Haider         ,78,63, caught               , ['Zubaidi Zulkifle'],
1194, Sohail Ahmed                 , S Muniandy            ,78,63, caught and bowled    , ,
1194, Ahmer Bin Nisar              , Fitri Sham            ,78,63, caught               , ['S Muniandy'],
1194, Junaid Aziz                  , Fitri Sham            ,78,63, caught               , ['Muhammad Amir'],
1194, S Veerapathiran              , Fitri Sham            ,78,63, caught               , ['Muhammad Amir'],
1194, Rizwan Butt                  , Rizwan Haider         ,78,63, caught               , ['S Muniandy'],
1195, Nizakat Khan                 , Shahrukh Quddus       ,54,46, caught               , ['Usman Patel'],
1195, Babar Hayat                  , Sayed Monib           ,54,46, caught               , ['Usman Patel'],
1195, KD Shah                      , Mohamed Shafeeq       ,54,46, caught               , ['Shiraz Khan'],
1195, Aizaz Khan                   , MNM Aslam             ,54,46, bowled               , ,
1195, Anshuman Rath                , Bilal Tahir           ,54,46, bowled               , ,
1195, A Gorawara                   , Shahrukh Quddus       ,54,46, caught               , ['Bilal Tahir'],
1195, Yasim Murtaza                , Mohamed Shafeeq       ,54,46, caught               , ['Bilal Tahir'],
1195, Meet Bhavsar                 , Haroon Arshad         ,46,54, run out              , ['Aizaz Khan'],
1195, Adnan Idrees                 , Ehsan Khan            ,46,54, caught               , ['Haroon Arshad'],
1195, Usman Patel                  , Raag Kapur            ,46,54, caught               , ['A Gorawara'],
1195, R Sandaruwan                 , Yasim Murtaza         ,46,54, caught               , ['Babar Hayat'],
1195, Ali Zaheer                   , Raag Kapur            ,46,54, lbw                  , ,
1195, MNM Aslam                    , Haroon Arshad         ,46,54, caught               , ['Yasim Murtaza'],
1195, Shiraz Khan                  , Mohammad Ghazanfar    ,46,54, bowled               , ,
1195, Sayed Monib                  , Haroon Arshad         ,46,54, caught               , ['Nizakat Khan'],
1195, Mohamed Shafeeq              , Haroon Arshad         ,46,54, bowled               , ,
1196, Meet Bhavsar                 , Sarfaraz Ali          ,46,78, caught               , ['S Veerapathiran'],
1196, R Sandaruwan                 , Imran Anwar           ,46,78, caught               , ['P Kurup'],
1196, Usman Patel                  , Imran Anwar           ,46,78, caught               , ['Shahbaz Badar'],
1196, Adnan Idrees                 , Imran Anwar           ,46,78, caught               , ['Junaid Aziz'],
1196, Bilal Tahir                  , Sarfaraz Ali          ,46,78, run out              ," ""['P Kurup'"," 'Sarfaraz Ali']"""
1196, Ali Zaheer                   , S Veerapathiran       ,46,78, caught               , ['Shahbaz Badar'],
1196, Sayed Monib                  , Rizwan Butt           ,46,78, caught               , ['Junaid Aziz'],
1196, MNM Aslam                    , Rizwan Butt           ,46,78, bowled               , ,
1196, P Kurup                      , Ilyas Ahmed           ,78,46, caught               , ['R Sandaruwan'],
1196, Shahbaz Badar                , Ilyas Ahmed           ,78,46, lbw                  , ,
1196, Sohail Ahmed                 , MNM Aslam             ,78,46, bowled               , ,
1196, Haider Butt                  , MNM Aslam             ,78,46, caught               , ['Ali Zaheer'],
1196, Yasser Nazir                 , Sayed Monib           ,78,46, caught               , ['Meet Bhavsar'],
1196, Imran Anwar                  , Sayed Monib           ,78,46, caught               , ['Bilal Tahir'],
1197, Zubaidi Zulkifle             , Haroon Arshad         ,63,54, caught               , ['Babar Hayat'],
1197, Virandeep Singh              , Ehsan Khan            ,63,54, bowled               , ,
1197, Muhammad Amir                , Ehsan Khan            ,63,54, run out              ," ""['Haroon Arshad'"," 'Ehsan Khan']"""
1197, Ahmed Faiz                   , Haroon Arshad         ,63,54, caught               , ['Shahid Wasif'],
1197, Syed Aziz                    , Nasrulla Rana         ,63,54, caught and bowled    , ,
1197, S Muniandy                   , Yasim Murtaza         ,63,54, caught               , ['Haroon Arshad'],
1197, S Vijay Unni                 , Aizaz Khan            ,63,54, caught               , ['A Gorawara'],
1197, Muhammad Wafiq               , Ehsan Khan            ,63,54, run out              ," ""['Aizaz Khan'"," 'Ehsan Khan']"""
1197, Syazrul Idrus                , Ehsan Khan            ,63,54, caught and bowled    , ,
1197, Fitri Sham                   , Aizaz Khan            ,63,54, caught               , ['Shahid Wasif'],
1197, Nizakat Khan                 , Syazrul Idrus         ,54,63, caught               , ['Syed Aziz'],
1197, Babar Hayat                  , Fitri Sham            ,54,63, caught               , ['Ahmed Faiz'],
1197, KD Shah                      , Fitri Sham            ,54,63, lbw                  , ,
1197, Yasim Murtaza                , Rizwan Haider         ,54,63, lbw                  , ,
1197, A Gorawara                   , S Vijay Unni          ,54,63, run out              ," ""['Mohamed Arief'"," 'S Vijay Unni']"""
1197, Shahid Wasif                 , Muhammad Wafiq        ,54,63, caught               , ['Muhammad Amir'],
1198, Haider Butt                  , Shahrukh Quddus       ,78,46, caught               , ['Usman Patel'],
1198, Imran Anwar                  , Ilyas Ahmed           ,78,46, bowled               , ,
1198, Sohail Ahmed                 , Sayed Monib           ,78,46, caught               , ['R Sandaruwan'],
1198, Shahbaz Badar                , MNM Aslam             ,78,46, lbw                  , ,
1198, Ahmer Bin Nisar              , Adnan Idrees          ,78,46, caught               , ['MNM Aslam'],
1198, Sarfaraz Ali                 , Sayed Monib           ,78,46, caught               , ['Adnan Idrees'],
1198, Junaid Aziz                  , Shahrukh Quddus       ,78,46, bowled               , ,
1198, P Kurup                      , Sayed Monib           ,78,46, run out              , ['Usman Patel'],
1198, S Veerapathiran              , Sayed Monib           ,78,46, run out              , ['Usman Patel'],
1198, Meet Bhavsar                 , Imran Anwar           ,46,78, caught               , ['S Veerapathiran'],
1198, Adnan Idrees                 , Imran Anwar           ,46,78, caught               , ['Rizwan Butt'],
1198, R Sandaruwan                 , Imran Anwar           ,46,78, lbw                  , ,
1198, Usman Patel                  , S Veerapathiran       ,46,78, caught               , ['Sarfaraz Ali'],
1199, Nizakat Khan                 , S Vijay Unni          ,54,63, lbw                  , ,
1199, Babar Hayat                  , S Muniandy            ,54,63, caught               , ['Muhammad Amir'],
1199, Anshuman Rath                , S Muniandy            ,54,63, bowled               , ,
1199, Aizaz Khan                   , S Muniandy            ,54,63, caught               , ['Ahmed Faiz'],
1199, KD Shah                      , Rizwan Haider         ,54,63, caught               , ['S Muniandy'],
1199, Yasim Murtaza                , Muhammad Wafiq        ,54,63, run out              ," ""['Virandeep Singh'"," 'Syed Aziz']"""
1199, Haroon Arshad                , Muhammad Wafiq        ,54,63, caught               , ['S Muniandy'],
1199, Zeeshan Ali                  , Muhammad Wafiq        ,54,63, caught               , ['Syed Aziz'],
1199, Virandeep Singh              , Aizaz Khan            ,63,54, caught               , ['Babar Hayat'],
1199, Zubaidi Zulkifle             , Aizaz Khan            ,63,54, caught               , ['Nasrulla Rana'],
1199, Syed Aziz                    , Ehsan Khan            ,63,54, caught               , ['Shahid Wasif'],
1199, S Vijay Unni                 , KD Shah               ,63,54, caught               , ['Babar Hayat'],
1199, Mohamed Arief                , Nasrulla Rana         ,63,54, caught               , ['Zeeshan Ali'],
1199, Muhammad Amir                , Yasim Murtaza         ,63,54, caught               , ['Zeeshan Ali'],
1199, Ahmed Faiz                   , Nasrulla Rana         ,63,54, caught               , ['Zeeshan Ali'],
1199, S Muniandy                   , Aizaz Khan            ,63,54, caught               , ['KD Shah'],
1199, Muhammad Wafiq               , Aizaz Khan            ,63,54, caught               , ['Zeeshan Ali'],
1199, Fitri Sham                   , Ehsan Khan            ,63,54, bowled               , ,
1200, SP Gomes                     , IDM Latin             ,38,36, caught               , ['BA Pai'],
1200, Kuldeep                      , IDM Latin             ,38,36, stumped              , ['KJ Stagno'],
1200, ARA Chambers                 , K Mirpuri             ,38,36, caught               , ['BA Pai'],
1200, Amandeep Singh               , J Horrocks            ,38,36, caught               , ['PA Raikes'],
1200, Najjam Shahzad               , J Horrocks            ,38,36, bowled               , ,
1200, Zohaib Sarwar                , S Bodha               ,38,36, caught               , ['PA Raikes'],
1200, BA Pai                       , F Stoman              ,36,38, caught               , ['Kuldeep'],
1200, IDM Latin                    , Zohaib Sarwar         ,36,38, lbw                  , ,
1200, KJ Stagno                    , Sirajullah Khadim     ,36,38, bowled               , ,
1200, PA Raikes                    , Zohaib Sarwar         ,36,38, run out              ," ""['Kuldeep'"," 'Amir Zaib']"""
1200, L Bruce                      , Sirajullah Khadim     ,36,38, run out              ," ""['Kuldeep'"," 'Amir Zaib']"""
1200, A Reyes                      , Sirajullah Khadim     ,36,38, lbw                  , ,
1200, K Nestor                     , Sirajullah Khadim     ,36,38, bowled               , ,
1200, S Bodha                      , Syed Maisam Ali       ,36,38, caught               , ['Najjam Shahzad'],
1200, JA Fitzgerald                , F Stoman              ,36,38, caught               , ['ARA Chambers'],
1200, J Horrocks                   , Syed Maisam Ali       ,36,38, bowled               , ,
1201, BA Pai                       , Najjam Shahzad        ,36,38, run out              ," ""['Kuldeep'"," 'F Stoman']"""
1201, L Bruce                      , F Stoman              ,36,38, caught               , ['SP Gomes'],
1201, PA Raikes                    , Amandeep Singh        ,36,38, caught               , ['Najjam Shahzad'],
1201, IDM Latin                    , Najjam Shahzad        ,36,38, caught               , ['Suman Ghimire'],
1201, Kuldeep                      , BA Pai                ,38,36, caught               , ['L Bruce'],
1201, Amir Zaib                    , K Mirpuri             ,38,36, caught               , ['KJ Stagno'],
1201, ARA Chambers                 , K Mirpuri             ,38,36, caught               , ['IDM Latin'],
1201, Najjam Shahzad               , IDM Latin             ,38,36, caught and bowled    , ,
1201, M Machado                    , IDM Latin             ,38,36, bowled               , ,
1202, BA Pai                       , Junaid Khan           ,36,38, caught               , ['Kuldeep'],
1202, L Bruce                      , Junaid Khan           ,36,38, bowled               , ,
1202, IDM Latin                    , Sirajullah Khadim     ,36,38, caught               , ['Amandeep Singh'],
1202, KJ Stagno                    , Syed Maisam Ali       ,36,38, caught               , ['Azhar Andani'],
1202, JD Freyone                   , Amandeep Singh        ,36,38, run out              ," ""['SP Gomes'"," 'Amandeep Singh']"""
1202, K Nestor                     , Amandeep Singh        ,36,38, caught               , ['SP Gomes'],
1202, JA Fitzgerald                , Suman Ghimire         ,36,38, caught               , ['Amandeep Singh'],
1202, Kuldeep                      , JA Fitzgerald         ,38,36, caught               , ['K Nestor'],
1202, Amir Zaib                    , JA Fitzgerald         ,38,36, caught               , ['KJ Stagno'],
1202, SP Gomes                     , J Horrocks            ,38,36, lbw                  , ,
1202, Suman Ghimire                , IDM Latin             ,38,36, caught               , ['J Horrocks'],
1202, Najjam Shahzad               , IDM Latin             ,38,36, caught               , ['BA Pai'],
1203, BA Pai                       , Junaid Khan           ,36,38, caught               , ['Kuldeep'],
1203, J West                       , Najjam Shahzad        ,36,38, lbw                  , ,
1203, IDM Latin                    , Junaid Khan           ,36,38, bowled               , ,
1203, L Bruce                      , F Stoman              ,36,38, run out              , ['F Stoman'],
1203, K Nestor                     , Sirajullah Khadim     ,36,38, bowled               , ,
1203, JA Fitzgerald                , F Stoman              ,36,38, caught and bowled    , ,
1203, KJ Stagno                    , Amir Zaib             ,36,38, caught               , ['F Stoman'],
1203, A Reyes                      , Najjam Shahzad        ,36,38, caught               , ['Kuldeep'],
1203, J Horrocks                   , Najjam Shahzad        ,36,38, caught and bowled    , ,
1203, Kuldeep                      , L Bruce               ,38,36, run out              ," ""['J Horrocks'"," 'L Bruce']"""
1203, Azhar Andani                 , JA Fitzgerald         ,38,36, run out              ," ""['JA Fitzgerald'"," 'J Horrocks']"""
1203, Suman Ghimire                , S Bodha               ,38,36, caught               , ['J West'],
1204, Kuldeep                      , Fazil Rahman          ,38,22, caught               , ['D Marks'],
1204, M Machado                    , Fazil Rahman          ,38,22, lbw                  , ,
1204, Amir Zaib                    , D Marks               ,38,22, run out              , ['VP Thamotharam'],
1204, Azhar Andani                 , Amar Sharma           ,38,22, caught               , ['SSM Stanislaus'],
1204, ARA Chambers                 , Fanyan Mughal         ,38,22, caught               , ['RR Bastiansz'],
1204, Najjam Shahzad               , A Bishnoi             ,38,22, caught               , ['B George'],
1204, DR Patankar                  , Sirajullah Khadim     ,22,38, caught               , ['Kuldeep'],
1204, Fanyan Mughal                , Junaid Khan           ,22,38, bowled               , ,
1204, SSM Stanislaus               , Junaid Khan           ,22,38, caught               , ['Kuldeep'],
1204, B George                     , Junaid Khan           ,22,38, caught               , ['Amir Zaib'],
1204, VP Thamotharam               , Sirajullah Khadim     ,22,38, caught               , ['Zohaib Sarwar'],
1204, Jaspal Singh                 , Sirajullah Khadim     ,22,38, caught               , ['Najjam Shahzad'],
1204, RR Bastiansz                 , Sirajullah Khadim     ,22,38, caught               , ['Zohaib Sarwar'],
1204, A Bishnoi                    , Amir Zaib             ,22,38, lbw                  , ,
1204, Fazil Rahman                 , Amir Zaib             ,22,38, bowled               , ,
1204, Amar Sharma                  , Sirajullah Khadim     ,22,38, stumped              , ['Kuldeep'],
1205, L Bruce                      , Yash Singh            ,36,22, caught               , ['DR Patankar'],
1205, BA Pai                       , Amar Sharma           ,36,22, caught               , ['VP Thamotharam'],
1205, KJ Stagno                    , Fazil Rahman          ,36,22, run out              , ['DR Patankar'],
1205, IDM Latin                    , VP Thamotharam        ,36,22, caught               , ['Amar Sharma'],
